movie_id,movie_name,genre
195,Practical Magic,Romance
196,Meet Joe Black,Drama
196,Meet Joe Black,Fantasy
196,Meet Joe Black,Romance
197,The Negotiator,Action
197,The Negotiator,Crime
197,The Negotiator,Drama
197,The Negotiator,Mystery
197,The Negotiator,Thriller
198,Ronin,Action
198,Ronin,Adventure
198,Ronin,Crime
198,Ronin,Thriller
199,The Siege,Action
199,The Siege,Thriller
200,Mysteries of Egypt (IMAX),Documentary
200,Mysteries of Egypt (IMAX),Drama
200,Mysteries of Egypt (IMAX),Family
201,Star Wars: Episode I - The Phantom Menace,Action
201,Star Wars: Episode I - The Phantom Menace,Adventure
201,Star Wars: Episode I - The Phantom Menace,Fantasy
201,Star Wars: Episode I - The Phantom Menace,Sci-Fi
202,The Sixth Sense,Drama
202,The Sixth Sense,Mystery
202,The Sixth Sense,Thriller
203,Toy Story 2,Animation
203,Toy Story 2,Adventure
203,Toy Story 2,Comedy
203,Toy Story 2,Family
203,Toy Story 2,Fantasy
204,Austin Powers: The Spy Who Shagged Me,Action
204,Austin Powers: The Spy Who Shagged Me,Adventure
204,Austin Powers: The Spy Who Shagged Me,Comedy
204,Austin Powers: The Spy Who Shagged Me,Crime
204,Austin Powers: The Spy Who Shagged Me,Sci-Fi
205,The Matrix,Action
205,The Matrix,Sci-Fi
206,Tarzan,Animation
206,Tarzan,Adventure
206,Tarzan,Family
206,Tarzan,Romance
207,Big Daddy,Comedy
207,Big Daddy,Drama
208,The Mummy,Action
208,The Mummy,Adventure
208,The Mummy,Fantasy
209,Runaway Bride,Comedy
209,Runaway Bride,Romance
210,The Blair Witch Project,Horror
211,Stuart Little,Adventure
211,Stuart Little,Comedy
211,Stuart Little,Family
211,Stuart Little,Fantasy
212,The Green Mile,Crime
212,The Green Mile,Drama
212,The Green Mile,Fantasy
212,The Green Mile,Mystery
213,American Beauty,Drama
213,American Beauty,Romance
214,The World Is Not Enough,Action
214,The World Is Not Enough,Adventure
214,The World Is Not Enough,Thriller
215,Double Jeopardy,Crime
215,Double Jeopardy,Mystery
215,Double Jeopardy,Thriller
216,Notting Hill,Comedy
216,Notting Hill,Drama
216,Notting Hill,Romance
217,Wild Wild West,Action
217,Wild Wild West,Western
217,Wild Wild West,Comedy
217,Wild Wild West,Sci-Fi
218,Analyze This,Comedy
218,Analyze This,Crime
219,The General's Daughter,Drama
219,The General's Daughter,Mystery
219,The General's Daughter,Thriller
220,American Pie,Comedy
220,American Pie,Romance
221,Sleepy Hollow,Drama
221,Sleepy Hollow,Horror
221,Sleepy Hollow,Mystery
222,Inspector Gadget,Action
222,Inspector Gadget,Adventure
222,Inspector Gadget,Comedy
222,Inspector Gadget,Family
222,Inspector Gadget,Sci-Fi
223,The Haunting,Fantasy
223,The Haunting,Horror
223,The Haunting,Mystery
223,The Haunting,Thriller
224,Entrapment,Action
224,Entrapment,Crime
224,Entrapment,Romance
224,Entrapment,Thriller
225,Pokemon: The First Movie,Animation
225,Pokemon: The First Movie,Action
225,Pokemon: The First Movie,Adventure
225,Pokemon: The First Movie,Family
225,Pokemon: The First Movie,Sci-Fi
226,Payback,Action
226,Payback,Crime
226,Payback,Drama
226,Payback,Thriller
227,The Talented Mr. Ripley,Crime
227,The Talented Mr. Ripley,Drama
227,The Talented Mr. Ripley,Thriller
228,Any Given Sunday,Drama
228,Any Given Sunday,Sport
229,Deep Blue Sea,Action
229,Deep Blue Sea,Sci-Fi
229,Deep Blue Sea,Thriller
230,Galaxy Quest,Adventure
230,Galaxy Quest,Comedy
230,Galaxy Quest,Sci-Fi
231,The Thomas Crown Affair,Crime
231,The Thomas Crown Affair,Romance
231,The Thomas Crown Affair,Thriller
232,Blue Streak,Action
232,Blue Streak,Comedy
232,Blue Streak,Crime
232,Blue Streak,Thriller
233,End of Days,Action
233,End of Days,Fantasy
233,End of Days,Horror
233,End of Days,Mystery
234,The Bone Collector,Crime
234,The Bone Collector,Drama
234,The Bone Collector,Mystery
234,The Bone Collector,Thriller
235,Bowfinger,Comedy
236,Deuce Bigalow: Male Gigolo,Comedy
236,Deuce Bigalow: Male Gigolo,Romance
237,Life,Comedy
237,Life,Crime
237,Life,Drama
238,She's All That,Comedy
238,She's All That,Romance
239,Three Kings,Action
239,Three Kings,Adventure
239,Three Kings,Comedy
239,Three Kings,Drama
239,Three Kings,War
240,Bicentennial Man,Comedy
240,Bicentennial Man,Drama
240,Bicentennial Man,Fantasy
240,Bicentennial Man,Romance
240,Bicentennial Man,Sci-Fi
241,The Cider House Rules,Drama
241,The Cider House Rules,Romance
242,Eyes Wide Shut,Drama
242,Eyes Wide Shut,Mystery
242,Eyes Wide Shut,Thriller
243,Never Been Kissed,Comedy
243,Never Been Kissed,Drama
243,Never Been Kissed,Romance
244,Varsity Blues,Comedy
244,Varsity Blues,Drama
244,Varsity Blues,Romance
244,Varsity Blues,Sport
245,Forces of Nature,Comedy
245,Forces of Nature,Romance
246,Message in a Bottle,Drama
246,Message in a Bottle,Romance
247,"South Park - Bigger, Longer and Uncut",Animation
247,"South Park - Bigger, Longer and Uncut",Comedy
247,"South Park - Bigger, Longer and Uncut",Musical
248,The Hurricane,Biography
248,The Hurricane,Drama
248,The Hurricane,Sport
249,Stigmata,Horror
249,Stigmata,Thriller
250,House on Haunted Hill,Horror
250,House on Haunted Hill,Mystery
250,House on Haunted Hill,Thriller
251,How the Grinch Stole Christmas,Comedy
251,How the Grinch Stole Christmas,Family
251,How the Grinch Stole Christmas,Fantasy
252,Cast Away,Adventure
252,Cast Away,Drama
253,Mission: Impossible II,Action
253,Mission: Impossible II,Adventure
253,Mission: Impossible II,Thriller
254,Gladiator,Action
254,Gladiator,Drama
255,What Women Want,Comedy
255,What Women Want,Fantasy
255,What Women Want,Romance
256,The Perfect Storm,Action
256,The Perfect Storm,Adventure
256,The Perfect Storm,Drama
256,The Perfect Storm,Thriller
257,Meet the Parents,Comedy
258,X-Men,Action
258,X-Men,Adventure
258,X-Men,Sci-Fi
259,Scary Movie,Comedy
260,What Lies Beneath,Drama
260,What Lies Beneath,Horror
260,What Lies Beneath,Mystery
260,What Lies Beneath,Thriller
261,Dinosaur,Animation
261,Dinosaur,Adventure
261,Dinosaur,Family
261,Dinosaur,Sci-Fi
261,Dinosaur,Thriller
262,"Crouching Tiger, Hidden Dragon",Action
262,"Crouching Tiger, Hidden Dragon",Drama
262,"Crouching Tiger, Hidden Dragon",Romance
263,Erin Brockovich,Biography
263,Erin Brockovich,Drama
264,Charlie's Angels,Action
264,Charlie's Angels,Adventure
264,Charlie's Angels,Comedy
264,Charlie's Angels,Crime
264,Charlie's Angels,Thriller
265,Traffic,Crime
265,Traffic,Drama
265,Traffic,Thriller
266,The Nutty Professor II: The Klumps,Comedy
266,The Nutty Professor II: The Klumps,Fantasy
266,The Nutty Professor II: The Klumps,Romance
266,The Nutty Professor II: The Klumps,Sci-Fi
267,Big Momma's House,Action
267,Big Momma's House,Comedy
267,Big Momma's House,Crime
268,Remember the Titans,Biography
268,Remember the Titans,Drama
268,Remember the Titans,Sport
269,The Patriot,Action
269,The Patriot,Drama
269,The Patriot,History
269,The Patriot,War
270,Chicken Run,Animation
270,Chicken Run,Family
270,Chicken Run,Comedy
271,Miss Congeniality,Action
271,Miss Congeniality,Comedy
271,Miss Congeniality,Crime
272,Gone in 60 Seconds,Action
272,Gone in 60 Seconds,Crime
272,Gone in 60 Seconds,Thriller
273,Unbreakable,Drama
273,Unbreakable,Mystery
273,Unbreakable,Sci-Fi
273,Unbreakable,Thriller
274,"Me, Myself and Irene",Comedy
275,Space Cowboys,Action
275,Space Cowboys,Adventure
275,Space Cowboys,Thriller
276,The Emperor's New Groove,Animation
276,The Emperor's New Groove,Adventure
276,The Emperor's New Groove,Comedy
276,The Emperor's New Groove,Family
276,The Emperor's New Groove,Fantasy
277,Scream 3,Horror
277,Scream 3,Mystery
278,U-571,Action
278,U-571,War
279,Rugrats in Paris: The Movie,Animation
279,Rugrats in Paris: The Movie,Adventure
279,Rugrats in Paris: The Movie,Comedy
279,Rugrats in Paris: The Movie,Family
279,Rugrats in Paris: The Movie,Romance
280,The Family Man,Comedy
280,The Family Man,Drama
280,The Family Man,Fantasy
280,The Family Man,Romance
281,Hollow Man,Sci-Fi
281,Hollow Man,Thriller
282,Chocolat,Drama
282,Chocolat,Romance
283,Shaft,Action
283,Shaft,Crime
283,Shaft,Thriller
284,Disney's The Kid,Comedy
284,Disney's The Kid,Family
284,Disney's The Kid,Fantasy
285,Vertical Limit,Action
285,Vertical Limit,Adventure
285,Vertical Limit,Drama
285,Vertical Limit,Thriller
286,Road Trip,Comedy
287,Bring It On,Comedy
287,Bring It On,Sport
288,102 Dalmatians,Adventure
288,102 Dalmatians,Comedy
288,102 Dalmatians,Family
289,Rules of Engagement,Action
289,Rules of Engagement,Drama
289,Rules of Engagement,War
290,The Cell,Horror
290,The Cell,Sci-Fi
290,The Cell,Thriller
291,Mission to Mars,Adventure
291,Mission to Mars,Drama
291,Mission to Mars,Sci-Fi
291,Mission to Mars,Thriller
292,Coyote Ugly,Comedy
292,Coyote Ugly,Drama
292,Coyote Ugly,Music
292,Coyote Ugly,Romance
293,Fantasia 2000 (35mm & IMAX),Animation
293,Fantasia 2000 (35mm & IMAX),Family
293,Fantasia 2000 (35mm & IMAX),Fantasy
293,Fantasia 2000 (35mm & IMAX),Music
294,Snow Day,Adventure
294,Snow Day,Comedy
294,Snow Day,Family
295,Next Friday,Comedy
296,The Whole Nine Yards,Comedy
296,The Whole Nine Yards,Crime
297,Shanghai Noon,Action
297,Shanghai Noon,Adventure
297,Shanghai Noon,Comedy
297,Shanghai Noon,Western
298,Romeo Must Die,Action
298,Romeo Must Die,Crime
298,Romeo Must Die,Thriller
299,Final Destination,Horror
299,Final Destination,Thriller
300,Finding Forrester,Drama
301,Harry Potter and the Sorcerer's Stone,Adventure
301,Harry Potter and the Sorcerer's Stone,Family
301,Harry Potter and the Sorcerer's Stone,Fantasy
302,The Lord of the Rings: The Fellowship of the Ring,Adventure
302,The Lord of the Rings: The Fellowship of the Ring,Fantasy
303,Shrek,Animation
303,Shrek,Adventure
303,Shrek,Comedy
303,Shrek,Family
303,Shrek,Fantasy
304,"Monsters, Inc.",Animation
304,"Monsters, Inc.",Adventure
304,"Monsters, Inc.",Comedy
304,"Monsters, Inc.",Family
304,"Monsters, Inc.",Fantasy
305,Rush Hour 2,Action
305,Rush Hour 2,Comedy
305,Rush Hour 2,Crime
305,Rush Hour 2,Mystery
305,Rush Hour 2,Thriller
306,The Mummy Returns,Action
306,The Mummy Returns,Adventure
306,The Mummy Returns,Fantasy
307,Pearl Harbor,Action
307,Pearl Harbor,Drama
307,Pearl Harbor,Romance
307,Pearl Harbor,War
308,Ocean's Eleven,Crime
308,Ocean's Eleven,Thriller
309,Jurassic Park III,Action
309,Jurassic Park III,Adventure
309,Jurassic Park III,Sci-Fi
309,Jurassic Park III,Thriller
310,Planet of the Apes (2001),Action
310,Planet of the Apes (2001),Adventure
310,Planet of the Apes (2001),Sci-Fi
311,A Beautiful Mind,Biography
311,A Beautiful Mind,Drama
312,Hannibal,Crime
312,Hannibal,Drama
312,Hannibal,Thriller
313,American Pie 2,Comedy
313,American Pie 2,Romance
314,The Fast and the Furious,Action
314,The Fast and the Furious,Crime
314,The Fast and the Furious,Thriller
315,Lara Croft: Tomb Raider,Action
315,Lara Croft: Tomb Raider,Adventure
315,Lara Croft: Tomb Raider,Fantasy
315,Lara Croft: Tomb Raider,Thriller
316,Dr. Dolittle 2,Comedy
316,Dr. Dolittle 2,Family
316,Dr. Dolittle 2,Fantasy
316,Dr. Dolittle 2,Romance
317,Spy Kids,Action
317,Spy Kids,Adventure
317,Spy Kids,Comedy
317,Spy Kids,Family
317,Spy Kids,Sci-Fi
318,Black Hawk Down,Drama
318,Black Hawk Down,History
318,Black Hawk Down,Thriller
318,Black Hawk Down,War
319,The Princess Diaries,Comedy
319,The Princess Diaries,Family
319,The Princess Diaries,Romance
320,Vanilla Sky,Fantasy
320,Vanilla Sky,Mystery
320,Vanilla Sky,Romance
320,Vanilla Sky,Sci-Fi
320,Vanilla Sky,Thriller
321,The Others,Horror
321,The Others,Thriller
322,Legally Blonde,Comedy
322,Legally Blonde,Romance
323,America's Sweethearts,Comedy
323,America's Sweethearts,Romance
324,Cats & Dogs,Action
324,Cats & Dogs,Comedy
324,Cats & Dogs,Family
324,Cats & Dogs,Fantasy
325,Save the Last Dance,Drama
325,Save the Last Dance,Music
325,Save the Last Dance,Romance
326,Atlantis: The Lost Empire,Animation
326,Atlantis: The Lost Empire,Action
326,Atlantis: The Lost Empire,Adventure
326,Atlantis: The Lost Empire,Family
326,Atlantis: The Lost Empire,Fantasy
326,Atlantis: The Lost Empire,Sci-Fi
327,Jimmy Neutron: Boy Genius,Animation
327,Jimmy Neutron: Boy Genius,Action
327,Jimmy Neutron: Boy Genius,Adventure
327,Jimmy Neutron: Boy Genius,Comedy
327,Jimmy Neutron: Boy Genius,Family
327,Jimmy Neutron: Boy Genius,Sci-Fi
328,A.I. Artificial Intelligence,Adventure
328,A.I. Artificial Intelligence,Drama
328,A.I. Artificial Intelligence,Sci-Fi
329,Training Day,Crime
329,Training Day,Drama
329,Training Day,Thriller
330,Along Came a Spider,Thriller
331,Bridget Jones's Diary,Comedy
331,Bridget Jones's Diary,Drama
331,Bridget Jones's Diary,Romance
332,Scary Movie 2,Comedy
332,Scary Movie 2,Horror
333,The Score,Action
333,The Score,Crime
333,The Score,Romance
333,The Score,Thriller
334,Shallow Hal,Comedy
334,Shallow Hal,Drama
334,Shallow Hal,Fantasy
334,Shallow Hal,Romance
335,Swordfish,Action
335,Swordfish,Crime
335,Swordfish,Thriller
336,The Mexican,Adventure
336,The Mexican,Comedy
336,The Mexican,Crime
336,The Mexican,Romance
337,Down to Earth,Comedy
337,Down to Earth,Fantasy
338,Spy Game,Action
338,Spy Game,Crime
338,Spy Game,Thriller
339,The Wedding Planner,Comedy
339,The Wedding Planner,Romance
340,Behind Enemy Lines,Action
340,Behind Enemy Lines,War
340,Behind Enemy Lines,Drama
340,Behind Enemy Lines,Thriller
341,Ali,Biography
341,Ali,Drama
341,Ali,Sport
342,The Animal,Comedy
343,Moulin Rouge!,Drama
343,Moulin Rouge!,Musical
343,Moulin Rouge!,Romance
344,Rat Race,Adventure
344,Rat Race,Comedy
345,A Knight's Tale,Action
345,A Knight's Tale,Adventure
345,A Knight's Tale,Romance
346,Don't Say a Word,Crime
346,Don't Say a Word,Drama
346,Don't Say a Word,Mystery
346,Don't Say a Word,Thriller
347,Blow,Biography
347,Blow,Crime
347,Blow,Drama
348,The Royal Tenenbaums,Comedy
348,The Royal Tenenbaums,Drama
349,Exit Wounds,Action
349,Exit Wounds,Comedy
349,Exit Wounds,Crime
349,Exit Wounds,Drama
349,Exit Wounds,Thriller
350,Enemy at the Gates,Drama
350,Enemy at the Gates,History
350,Enemy at the Gates,Romance
350,Enemy at the Gates,Thriller
350,Enemy at the Gates,War
351,Spider-Man,Action
351,Spider-Man,Adventure
352,The Lord of the Rings: The Two Towers,Adventure
352,The Lord of the Rings: The Two Towers,Fantasy
353,Star Wars: Episode II - Attack of the Clones,Action
353,Star Wars: Episode II - Attack of the Clones,Adventure
353,Star Wars: Episode II - Attack of the Clones,Fantasy
353,Star Wars: Episode II - Attack of the Clones,Sci-Fi
354,Harry Potter and the Chamber of Secrets,Adventure
354,Harry Potter and the Chamber of Secrets,Family
354,Harry Potter and the Chamber of Secrets,Fantasy
354,Harry Potter and the Chamber of Secrets,Mystery
355,My Big Fat Greek Wedding,Comedy
355,My Big Fat Greek Wedding,Romance
356,Signs,Drama
356,Signs,Sci-Fi
356,Signs,Thriller
357,Austin Powers in Goldmember,Action
357,Austin Powers in Goldmember,Comedy
357,Austin Powers in Goldmember,Crime
357,Austin Powers in Goldmember,Sci-Fi
358,Men in Black II,Action
358,Men in Black II,Adventure
358,Men in Black II,Comedy
358,Men in Black II,Fantasy
358,Men in Black II,Sci-Fi
359,Ice Age,Animation
359,Ice Age,Adventure
359,Ice Age,Comedy
359,Ice Age,Family
360,Chicago,Comedy
360,Chicago,Crime
360,Chicago,Musical
361,Catch Me If You Can,Biography
361,Catch Me If You Can,Crime
361,Catch Me If You Can,Drama
362,Die Another Day,Action
362,Die Another Day,Adventure
362,Die Another Day,Thriller
363,Scooby-Doo,Adventure
363,Scooby-Doo,Comedy
363,Scooby-Doo,Mystery
364,Lilo & Stitch,Animation
364,Lilo & Stitch,Adventure
364,Lilo & Stitch,Comedy
364,Lilo & Stitch,Drama
364,Lilo & Stitch,Family
364,Lilo & Stitch,Fantasy
364,Lilo & Stitch,Music
364,Lilo & Stitch,Sci-Fi
365,XXX,Action
365,XXX,Adventure
365,XXX,Thriller
366,The Santa Clause 2,Comedy
366,The Santa Clause 2,Family
366,The Santa Clause 2,Fantasy
367,Minority Report,Action
367,Minority Report,Mystery
367,Minority Report,Sci-Fi
367,Minority Report,Thriller
368,The Ring,Horror
368,The Ring,Mystery
369,Sweet Home Alabama,Comedy
369,Sweet Home Alabama,Romance
370,Mr. Deeds,Comedy
370,Mr. Deeds,Romance
371,The Bourne Identity,Action
371,The Bourne Identity,Mystery
371,The Bourne Identity,Thriller
372,The Sum of All Fears,Action
372,The Sum of All Fears,Drama
372,The Sum of All Fears,Thriller
373,8 Mile,Drama
373,8 Mile,Music
374,Road to Perdition,Crime
374,Road to Perdition,Drama
374,Road to Perdition,Thriller
375,Panic Room,Thriller
376,Maid in Manhattan,Comedy
376,Maid in Manhattan,Drama
376,Maid in Manhattan,Romance
377,Two Weeks Notice,Comedy
377,Two Weeks Notice,Romance
378,Red Dragon,Crime
378,Red Dragon,Thriller
379,Space Station 3-D (IMAX),Documentary
380,The Scorpion King,Action
380,The Scorpion King,Adventure
380,The Scorpion King,Fantasy
380,The Scorpion King,Thriller
381,Spy Kids 2: The Island of Lost Dreams,Action
381,Spy Kids 2: The Island of Lost Dreams,Adventure
381,Spy Kids 2: The Island of Lost Dreams,Comedy
381,Spy Kids 2: The Island of Lost Dreams,Family
381,Spy Kids 2: The Island of Lost Dreams,Sci-Fi
382,Blade II,Action
382,Blade II,Horror
382,Blade II,Sci-Fi
382,Blade II,Thriller
383,Snow Dogs,Adventure
383,Snow Dogs,Comedy
383,Snow Dogs,Family
383,Snow Dogs,Sport
384,We Were Soldiers,Action
384,We Were Soldiers,Drama
384,We Were Soldiers,History
384,We Were Soldiers,War
385,Gangs of New York,Crime
385,Gangs of New York,Drama
385,Gangs of New York,History
386,Barbershop,Comedy
386,Barbershop,Drama
387,The Rookie,Drama
387,The Rookie,Family
387,The Rookie,Sport
388,Spirit: Stallion of the Cimarron,Animation
388,Spirit: Stallion of the Cimarron,Adventure
388,Spirit: Stallion of the Cimarron,Comedy
388,Spirit: Stallion of the Cimarron,Family
388,Spirit: Stallion of the Cimarron,Romance
388,Spirit: Stallion of the Cimarron,Western
389,John Q.,Crime
389,John Q.,Drama
389,John Q.,Thriller
390,Divine Secrets of the Ya-Ya Sisterhood,Drama
391,Insomnia,Mystery
391,Insomnia,Thriller
392,Changing Lanes,Drama
392,Changing Lanes,Thriller
393,About Schmidt,Comedy
393,About Schmidt,Drama
394,Stuart Little 2,Animation
394,Stuart Little 2,Adventure
394,Stuart Little 2,Comedy
394,Stuart Little 2,Family
394,Stuart Little 2,Fantasy
395,Jackass: The Movie,Documentary
395,Jackass: The Movie,Comedy
396,The Time Machine,Sci-Fi
396,The Time Machine,Adventure
396,The Time Machine,Action
397,Drumline,Comedy
397,Drumline,Drama
397,Drumline,Romance
397,Drumline,Music
398,The Count of Monte Cristo,Action
398,The Count of Monte Cristo,Adventure
398,The Count of Monte Cristo,Drama
398,The Count of Monte Cristo,Romance
398,The Count of Monte Cristo,Thriller
399,Unfaithful,Drama
399,Unfaithful,Romance
399,Unfaithful,Thriller
400,Like Mike,Comedy
400,Like Mike,Family
400,Like Mike,Fantasy
400,Like Mike,Sport
401,The Lord of the Rings: The Return of the King,Adventure
401,The Lord of the Rings: The Return of the King,Fantasy
402,Finding Nemo,Animation
402,Finding Nemo,Adventure
402,Finding Nemo,Comedy
402,Finding Nemo,Family
403,Pirates of the Caribbean: The Curse of the Black Pearl,Action
403,Pirates of the Caribbean: The Curse of the Black Pearl,Adventure
403,Pirates of the Caribbean: The Curse of the Black Pearl,Fantasy
404,The Matrix Reloaded,Action
404,The Matrix Reloaded,Sci-Fi
405,Bruce Almighty,Comedy
405,Bruce Almighty,Drama
405,Bruce Almighty,Fantasy
406,X2: X-Men United,Action
406,X2: X-Men United,Adventure
406,X2: X-Men United,Sci-Fi
406,X2: X-Men United,Thriller
407,Elf,Comedy
407,Elf,Family
407,Elf,Fantasy
407,Elf,Romance
408,Terminator 3: Rise of the Machines,Action
408,Terminator 3: Rise of the Machines,Sci-Fi
409,The Matrix Revolutions,Action
409,The Matrix Revolutions,Sci-Fi
410,Cheaper by the Dozen,Comedy
410,Cheaper by the Dozen,Family
411,Bad Boys II,Action
411,Bad Boys II,Comedy
411,Bad Boys II,Crime
411,Bad Boys II,Thriller
412,Anger Management,Comedy
413,Bringing Down the House,Comedy
414,Hulk,Action
414,Hulk,Sci-Fi
415,2 Fast 2 Furious,Action
415,2 Fast 2 Furious,Crime
415,2 Fast 2 Furious,Thriller
416,Something's Gotta Give,Comedy
416,Something's Gotta Give,Drama
416,Something's Gotta Give,Romance
417,Seabiscuit,Drama
417,Seabiscuit,History
417,Seabiscuit,Sport
418,S.W.A.T.,Action
418,S.W.A.T.,Crime
418,S.W.A.T.,Thriller
419,Spy Kids 3D: Game Over,Action
419,Spy Kids 3D: Game Over,Adventure
419,Spy Kids 3D: Game Over,Comedy
419,Spy Kids 3D: Game Over,Family
419,Spy Kids 3D: Game Over,Sci-Fi
420,The Last Samurai,Action
420,The Last Samurai,Drama
420,The Last Samurai,History
420,The Last Samurai,War
421,Freaky Friday,Comedy
421,Freaky Friday,Family
421,Freaky Friday,Fantasy
422,Scary Movie 3,Comedy
423,The Italian Job,Action
423,The Italian Job,Crime
423,The Italian Job,Thriller
424,How to Lose a Guy in 10 Days,Comedy
424,How to Lose a Guy in 10 Days,Romance
425,American Wedding,Comedy
425,American Wedding,Romance
426,Daddy Day Care,Comedy
426,Daddy Day Care,Family
427,Daredevil,Action
427,Daredevil,Crime
427,Daredevil,Fantasy
427,Daredevil,Sci-Fi
427,Daredevil,Thriller
428,The Cat in the Hat,Adventure
428,The Cat in the Hat,Comedy
428,The Cat in the Hat,Family
428,The Cat in the Hat,Fantasy
429,Charlie's Angels: Full Throttle,Action
429,Charlie's Angels: Full Throttle,Adventure
429,Charlie's Angels: Full Throttle,Comedy
429,Charlie's Angels: Full Throttle,Crime
430,Cold Mountain,Drama
430,Cold Mountain,History
430,Cold Mountain,Romance
430,Cold Mountain,War
431,Master and Commander: The Far Side of the World,Action
431,Master and Commander: The Far Side of the World,Adventure
431,Master and Commander: The Far Side of the World,Drama
431,Master and Commander: The Far Side of the World,War
432,"Legally Blonde 2: Red, White and Blonde",Comedy
433,Mystic River,Crime
433,Mystic River,Drama
433,Mystic River,Mystery
433,Mystic River,Thriller
434,Brother Bear,Animation
434,Brother Bear,Adventure
434,Brother Bear,Family
434,Brother Bear,Fantasy
435,Freddy Vs. Jason,Horror
435,Freddy Vs. Jason,Thriller
436,School of Rock,Comedy
436,School of Rock,Music
437,The Texas Chainsaw Massacre,Horror
438,The Haunted Mansion,Comedy
438,The Haunted Mansion,Family
438,The Haunted Mansion,Fantasy
438,The Haunted Mansion,Mystery
438,The Haunted Mansion,Thriller
439,Old School,Comedy
440,Kill Bill Vol. 1,Action
441,Holes,Adventure
441,Holes,Comedy
441,Holes,Drama
441,Holes,Family
441,Holes,Mystery
442,Kangaroo Jack,Action
442,Kangaroo Jack,Adventure
442,Kangaroo Jack,Comedy
442,Kangaroo Jack,Crime
443,Big Fish,Adventure
443,Big Fish,Drama
443,Big Fish,Fantasy
444,The League of Extraordinary Gentlemen,Action
444,The League of Extraordinary Gentlemen,Adventure
444,The League of Extraordinary Gentlemen,Fantasy
444,The League of Extraordinary Gentlemen,Sci-Fi
445,Lara Croft Tomb Raider: The Cradle of Life,Action
445,Lara Croft Tomb Raider: The Cradle of Life,Adventure
445,Lara Croft Tomb Raider: The Cradle of Life,Fantasy
445,Lara Croft Tomb Raider: The Cradle of Life,Thriller
446,Mona Lisa Smile,Drama
447,Shanghai Knights,Action
447,Shanghai Knights,Adventure
447,Shanghai Knights,Comedy
448,Bad Santa,Comedy
448,Bad Santa,Crime
448,Bad Santa,Drama
449,Love Actually,Comedy
449,Love Actually,Drama
449,Love Actually,Romance
450,Gothika,Horror
450,Gothika,Thriller
451,Shrek 2,Animation
451,Shrek 2,Adventure
451,Shrek 2,Comedy
451,Shrek 2,Family
451,Shrek 2,Fantasy
452,Spider-Man 2,Action
452,Spider-Man 2,Adventure
452,Spider-Man 2,Fantasy
453,The Passion of the Christ,Drama
454,Meet the Fockers,Comedy
454,Meet the Fockers,Romance
455,The Incredibles,Animation
455,The Incredibles,Action
455,The Incredibles,Adventure
455,The Incredibles,Family
456,Harry Potter and the Prisoner of Azkaban,Adventure
456,Harry Potter and the Prisoner of Azkaban,Family
456,Harry Potter and the Prisoner of Azkaban,Fantasy
456,Harry Potter and the Prisoner of Azkaban,Mystery
457,The Day After Tomorrow,Action
457,The Day After Tomorrow,Adventure
457,The Day After Tomorrow,Sci-Fi
457,The Day After Tomorrow,Thriller
458,The Bourne Supremacy,Action
458,The Bourne Supremacy,Thriller
459,National Treasure,Action
459,National Treasure,Adventure
459,National Treasure,Mystery
459,National Treasure,Thriller
460,The Polar Express,Animation
460,The Polar Express,Adventure
460,The Polar Express,Family
460,The Polar Express,Fantasy
461,Shark Tale,Animation
461,Shark Tale,Adventure
461,Shark Tale,Comedy
461,Shark Tale,Family
462,"I, Robot",Action
462,"I, Robot",Mystery
462,"I, Robot",Sci-Fi
462,"I, Robot",Thriller
463,Troy,Adventure
464,Ocean's Twelve,Crime
464,Ocean's Twelve,Thriller
465,50 First Dates,Comedy
465,50 First Dates,Romance
466,Van Helsing,Action
466,Van Helsing,Adventure
466,Van Helsing,Fantasy
466,Van Helsing,Mystery
466,Van Helsing,Thriller
467,Fahrenheit 9/11,Documentary
468,Lemony Snicket's A Series of Unfortunate Events,Adventure
468,Lemony Snicket's A Series of Unfortunate Events,Comedy
468,Lemony Snicket's A Series of Unfortunate Events,Family
468,Lemony Snicket's A Series of Unfortunate Events,Fantasy
469,DodgeBall: A True Underdog Story,Comedy
469,DodgeBall: A True Underdog Story,Sport
470,The Village,Drama
470,The Village,Mystery
470,The Village,Thriller
471,The Grudge,Horror
471,The Grudge,Mystery
471,The Grudge,Thriller
472,The Aviator,Biography
472,The Aviator,Drama
473,Collateral,Crime
473,Collateral,Drama
473,Collateral,Thriller
474,Million Dollar Baby,Drama
474,Million Dollar Baby,Sport
475,The Princess Diaries 2: Royal Engagement,Comedy
475,The Princess Diaries 2: Royal Engagement,Family
475,The Princess Diaries 2: Royal Engagement,Romance
476,Starsky and Hutch,Comedy
476,Starsky and Hutch,Crime
477,Along Came Polly,Comedy
477,Along Came Polly,Romance
478,Mean Girls,Comedy
479,The SpongeBob SquarePants Movie,Animation
479,The SpongeBob SquarePants Movie,Adventure
479,The SpongeBob SquarePants Movie,Comedy
479,The SpongeBob SquarePants Movie,Family
480,Anchorman: The Legend of Ron Burgundy,Comedy
481,Scooby-Doo 2: Monsters Unleashed,Animation
481,Scooby-Doo 2: Monsters Unleashed,Adventure
481,Scooby-Doo 2: Monsters Unleashed,Comedy
481,Scooby-Doo 2: Monsters Unleashed,Family
481,Scooby-Doo 2: Monsters Unleashed,Fantasy
