movie_id,movie_name,movie_url,role,name,url,gender,race
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,producer,Ralph Guggenheim,http://en.wikipedia.org/wiki/Ralph_Guggenheim,m,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,producer,Bonnie Arnold,http://en.wikipedia.org/wiki/Bonnie_Arnold,f,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,screenplay,Joss Whedon,http://en.wikipedia.org/wiki/Joss_Whedon,m,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,screenplay,Andrew Stanton,http://en.wikipedia.org/wiki/Andrew_Stanton,m,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,screenplay,Joel Cohen (writer),http://en.wikipedia.org/wiki/Joel_Cohen_(writer),m,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,screenplay,Alec Sokolow,http://en.wikipedia.org/wiki/Alec_Sokolow,m,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,story,John Lasseter,http://en.wikipedia.org/wiki/John_Lasseter,m,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,story,Pete Docter,http://en.wikipedia.org/wiki/Pete_Docter,m,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,story,Andrew Stanton,http://en.wikipedia.org/wiki/Andrew_Stanton,m,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,story,Joe Ranft,http://en.wikipedia.org/wiki/Joe_Ranft,m,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,starring,Tom Hanks,http://en.wikipedia.org/wiki/Tom_Hanks,m,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,starring,Tim Allen,http://en.wikipedia.org/wiki/Tim_Allen,m,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,starring,Don Rickles,http://en.wikipedia.org/wiki/Don_Rickles,m,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,starring,Jim Varney,http://en.wikipedia.org/wiki/Jim_Varney,m,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,starring,Wallace Shawn,http://en.wikipedia.org/wiki/Wallace_Shawn,m,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,starring,John Ratzenberger,http://en.wikipedia.org/wiki/John_Ratzenberger,m,
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,starring,Annie Potts,http://en.wikipedia.org/wiki/Annie_Potts,f,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,starring,John Morris (actor),http://en.wikipedia.org/wiki/John_Morris_(actor),m,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,starring,Erik von Detten,http://en.wikipedia.org/wiki/Erik_von_Detten,m,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,starring,Laurie Metcalf,http://en.wikipedia.org/wiki/Laurie_Metcalf,f,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,starring,R. Lee Ermey,http://en.wikipedia.org/wiki/R._Lee_Ermey,,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,starring,Sarah Freeman (actress),http://en.wikipedia.org/wiki/Sarah_Freeman_(actress),f,w
1,Toy Story,http://en.wikipedia.org/wiki/Toy_Story,director,John Lasseter,http://en.wikipedia.org/wiki/John_Lasseter,m,w
2,Batman Forever,http://en.wikipedia.org/wiki/Batman_Forever,starring,Val Kilmer,http://en.wikipedia.org/wiki/Val_Kilmer,m,w
2,Batman Forever,http://en.wikipedia.org/wiki/Batman_Forever,starring,Jim Carrey,http://en.wikipedia.org/wiki/Jim_Carrey,m,w
2,Batman Forever,http://en.wikipedia.org/wiki/Batman_Forever,starring,Chris O'Donnell,http://en.wikipedia.org/wiki/Chris_O'Donnell,m,
2,Batman Forever,http://en.wikipedia.org/wiki/Batman_Forever,starring,Pat Hingle,http://en.wikipedia.org/wiki/Pat_Hingle,m,w
2,Batman Forever,http://en.wikipedia.org/wiki/Batman_Forever,director,Joel Schumacher,http://en.wikipedia.org/wiki/Joel_Schumacher,m,w
2,Batman Forever,http://en.wikipedia.org/wiki/Batman_Forever,producer,Tim Burton,http://en.wikipedia.org/wiki/Tim_Burton,m,w
2,Batman Forever,http://en.wikipedia.org/wiki/Batman_Forever,producer,Peter MacGregor-Scott,http://en.wikipedia.org/wiki/Peter_MacGregor-Scott,m,
2,Batman Forever,http://en.wikipedia.org/wiki/Batman_Forever,screenplay,Lee Batchler,,m,w
2,Batman Forever,http://en.wikipedia.org/wiki/Batman_Forever,screenplay,Janet Scott-Batchler,,f,
2,Batman Forever,http://en.wikipedia.org/wiki/Batman_Forever,screenplay,Akiva Goldsman,http://en.wikipedia.org/wiki/Akiva_Goldsman,m,
2,Batman Forever,http://en.wikipedia.org/wiki/Batman_Forever,story,Lee Batchler,,m,w
2,Batman Forever,http://en.wikipedia.org/wiki/Batman_Forever,story,Janet Scott-Batchler,,f,
3,Apollo 13 (film),http://en.wikipedia.org/wiki/Apollo_13_(film),director,Ron Howard,http://en.wikipedia.org/wiki/Ron_Howard,m,w
3,Apollo 13 (film),http://en.wikipedia.org/wiki/Apollo_13_(film),producer,Brian Grazer,http://en.wikipedia.org/wiki/Brian_Grazer,m,w
3,Apollo 13 (film),http://en.wikipedia.org/wiki/Apollo_13_(film),screenplay,"William Broyles, Jr.","http://en.wikipedia.org/wiki/William_Broyles,_Jr.",m,
3,Apollo 13 (film),http://en.wikipedia.org/wiki/Apollo_13_(film),screenplay,Al Reinert,http://en.wikipedia.org/wiki/Al_Reinert,m,w
3,Apollo 13 (film),http://en.wikipedia.org/wiki/Apollo_13_(film),starring,Tom Hanks,http://en.wikipedia.org/wiki/Tom_Hanks,m,w
3,Apollo 13 (film),http://en.wikipedia.org/wiki/Apollo_13_(film),starring,Kevin Bacon,http://en.wikipedia.org/wiki/Kevin_Bacon,m,w
3,Apollo 13 (film),http://en.wikipedia.org/wiki/Apollo_13_(film),starring,Bill Paxton,http://en.wikipedia.org/wiki/Bill_Paxton,m,w
3,Apollo 13 (film),http://en.wikipedia.org/wiki/Apollo_13_(film),starring,Gary Sinise,http://en.wikipedia.org/wiki/Gary_Sinise,m,
3,Apollo 13 (film),http://en.wikipedia.org/wiki/Apollo_13_(film),starring,Ed Harris,http://en.wikipedia.org/wiki/Ed_Harris,m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),director,Mike Gabriel,http://en.wikipedia.org/wiki/Mike_Gabriel,m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),director,Eric Goldberg (film director),http://en.wikipedia.org/wiki/Eric_Goldberg_(film_director),m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),producer,James Pentecost,,m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),writer,Carl Binder,http://en.wikipedia.org/wiki/Carl_Binder,m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),writer,Susannah Grant,http://en.wikipedia.org/wiki/Susannah_Grant,f,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),writer,Philip LaZebnik,http://en.wikipedia.org/wiki/Philip_LaZebnik,m,
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),story,Glen Keane,http://en.wikipedia.org/wiki/Glen_Keane,m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),story,Joe Grant,http://en.wikipedia.org/wiki/Joe_Grant,m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),story,Ralph Zondag,http://en.wikipedia.org/wiki/Ralph_Zondag,m,
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),story,Burny Mattinson,http://en.wikipedia.org/wiki/Burny_Mattinson,,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),story,Ed Gombert,,m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),story,Kaan Kalyon,,m,
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),story,Francis Glebas,http://en.wikipedia.org/wiki/Francis_Glebas,m,
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),story,Robert Gibbs,https://en.wikipedia.org/wiki/Robert_Gibbs,m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),story,Bruce Morris,https://en.wikipedia.org/wiki/Bruce_Morris,m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),story,Todd Kurosawa,,m,a
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),story,Duncan Marjoribanks,,m,
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),story,Chris Buck,http://en.wikipedia.org/wiki/Chris_Buck,m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),starring,Irene Bedard,http://en.wikipedia.org/wiki/Irene_Bedard,f,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),starring,Mel Gibson,http://en.wikipedia.org/wiki/Mel_Gibson,m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),starring,David Ogden Stiers,http://en.wikipedia.org/wiki/David_Ogden_Stiers,m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),starring,John Kassir,http://en.wikipedia.org/wiki/John_Kassir,m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),starring,Russell Means,http://en.wikipedia.org/wiki/Russell_Means,m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),starring,Christian Bale,http://en.wikipedia.org/wiki/Christian_Bale,m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),starring,Frank Welker,http://en.wikipedia.org/wiki/Frank_Welker,m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),starring,Jim Cummings,http://en.wikipedia.org/wiki/Jim_Cummings,m,w
4,Pocahontas (1995 film),http://en.wikipedia.org/wiki/Pocahontas_(1995_film),starring,Linda Hunt,http://en.wikipedia.org/wiki/Linda_Hunt,f,w
5,Ace Ventura: When Nature Calls,http://en.wikipedia.org/wiki/Ace_Ventura:_When_Nature_Calls,director,Steve Oedekerk,http://en.wikipedia.org/wiki/Steve_Oedekerk,m,
5,Ace Ventura: When Nature Calls,http://en.wikipedia.org/wiki/Ace_Ventura:_When_Nature_Calls,writer,Steve Oedekerk,http://en.wikipedia.org/wiki/Steve_Oedekerk,m,
5,Ace Ventura: When Nature Calls,http://en.wikipedia.org/wiki/Ace_Ventura:_When_Nature_Calls,producer,Gary Barber,http://en.wikipedia.org/wiki/Gary_Barber,m,w
5,Ace Ventura: When Nature Calls,http://en.wikipedia.org/wiki/Ace_Ventura:_When_Nature_Calls,producer,Bob Israel,http://en.wikipedia.org/wiki/Bob_Israel,m,w
5,Ace Ventura: When Nature Calls,http://en.wikipedia.org/wiki/Ace_Ventura:_When_Nature_Calls,producer,Andrew G. La Marca,http://en.wikipedia.org/wiki/Andrew_G._La_Marca,m,h
5,Ace Ventura: When Nature Calls,http://en.wikipedia.org/wiki/Ace_Ventura:_When_Nature_Calls,producer,James G. Robinson,http://en.wikipedia.org/wiki/James_G._Robinson,m,w
5,Ace Ventura: When Nature Calls,http://en.wikipedia.org/wiki/Ace_Ventura:_When_Nature_Calls,starring,Jim Carrey,http://en.wikipedia.org/wiki/Jim_Carrey,m,w
5,Ace Ventura: When Nature Calls,http://en.wikipedia.org/wiki/Ace_Ventura:_When_Nature_Calls,starring,Ian McNeice,http://en.wikipedia.org/wiki/Ian_McNeice,m,w
5,Ace Ventura: When Nature Calls,http://en.wikipedia.org/wiki/Ace_Ventura:_When_Nature_Calls,starring,Simon Callow,http://en.wikipedia.org/wiki/Simon_Callow,m,w
5,Ace Ventura: When Nature Calls,http://en.wikipedia.org/wiki/Ace_Ventura:_When_Nature_Calls,starring,Maynard Eziashi,http://en.wikipedia.org/wiki/Maynard_Eziashi,m,
5,Ace Ventura: When Nature Calls,http://en.wikipedia.org/wiki/Ace_Ventura:_When_Nature_Calls,starring,Bob Gunton,http://en.wikipedia.org/wiki/Bob_Gunton,m,w
5,Ace Ventura: When Nature Calls,http://en.wikipedia.org/wiki/Ace_Ventura:_When_Nature_Calls,starring,Sophie Okonedo,http://en.wikipedia.org/wiki/Sophie_Okonedo,f,
5,Ace Ventura: When Nature Calls,http://en.wikipedia.org/wiki/Ace_Ventura:_When_Nature_Calls,starring,Tommy Davidson,http://en.wikipedia.org/wiki/Tommy_Davidson,m,w
6,GoldenEye,http://en.wikipedia.org/wiki/GoldenEye,starring,Pierce Brosnan,http://en.wikipedia.org/wiki/Pierce_Brosnan,m,w
6,GoldenEye,http://en.wikipedia.org/wiki/GoldenEye,starring,Sean Bean,http://en.wikipedia.org/wiki/Sean_Bean,m,w
6,GoldenEye,http://en.wikipedia.org/wiki/GoldenEye,starring,Izabella Scorupco,http://en.wikipedia.org/wiki/Izabella_Scorupco,f,
6,GoldenEye,http://en.wikipedia.org/wiki/GoldenEye,starring,Famke Janssen,http://en.wikipedia.org/wiki/Famke_Janssen,,w
6,GoldenEye,http://en.wikipedia.org/wiki/GoldenEye,starring,Joe Don Baker,http://en.wikipedia.org/wiki/Joe_Don_Baker,m,w
6,GoldenEye,http://en.wikipedia.org/wiki/GoldenEye,screenplay,Michael France,http://en.wikipedia.org/wiki/Michael_France,m,w
6,GoldenEye,http://en.wikipedia.org/wiki/GoldenEye,screenplay,Jeffrey Caine,,m,w
6,GoldenEye,http://en.wikipedia.org/wiki/GoldenEye,screenplay,Kevin Wade,http://en.wikipedia.org/wiki/Kevin_Wade,m,w
6,GoldenEye,http://en.wikipedia.org/wiki/GoldenEye,screenplay,Bruce Feirstein,http://en.wikipedia.org/wiki/Bruce_Feirstein,m,
6,GoldenEye,http://en.wikipedia.org/wiki/GoldenEye,producer,Michael G. Wilson,http://en.wikipedia.org/wiki/Michael_G._Wilson,m,w
6,GoldenEye,http://en.wikipedia.org/wiki/GoldenEye,producer,Barbara Broccoli,http://en.wikipedia.org/wiki/Barbara_Broccoli,f,w
6,GoldenEye,http://en.wikipedia.org/wiki/GoldenEye,story,Michael France,http://en.wikipedia.org/wiki/Michael_France,m,w
6,GoldenEye,http://en.wikipedia.org/wiki/GoldenEye,director,Martin Campbell,http://en.wikipedia.org/wiki/Martin_Campbell,m,w
7,Jumanji,http://en.wikipedia.org/wiki/Jumanji,producer,Robert W. Cort,http://en.wikipedia.org/wiki/Robert_W._Cort,m,w
7,Jumanji,http://en.wikipedia.org/wiki/Jumanji,producer,Ted Field,http://en.wikipedia.org/wiki/Ted_Field,m,w
7,Jumanji,http://en.wikipedia.org/wiki/Jumanji,producer,William Teitler,,m,w
7,Jumanji,http://en.wikipedia.org/wiki/Jumanji,producer,Scott Kroopf,,m,
7,Jumanji,http://en.wikipedia.org/wiki/Jumanji,screenplay,Greg Taylor (author),http://en.wikipedia.org/wiki/Greg_Taylor_(author),m,w
7,Jumanji,http://en.wikipedia.org/wiki/Jumanji,screenplay,Jonathan Hensleigh,http://en.wikipedia.org/wiki/Jonathan_Hensleigh,m,w
7,Jumanji,http://en.wikipedia.org/wiki/Jumanji,screenplay,Jim Strain,,m,w
7,Jumanji,http://en.wikipedia.org/wiki/Jumanji,starring,Robin Williams,http://en.wikipedia.org/wiki/Robin_Williams,f,w
7,Jumanji,http://en.wikipedia.org/wiki/Jumanji,starring,Kirsten Dunst,http://en.wikipedia.org/wiki/Kirsten_Dunst,f,w
7,Jumanji,http://en.wikipedia.org/wiki/Jumanji,starring,David Alan Grier,http://en.wikipedia.org/wiki/David_Alan_Grier,m,b
7,Jumanji,http://en.wikipedia.org/wiki/Jumanji,starring,Bonnie Hunt,http://en.wikipedia.org/wiki/Bonnie_Hunt,f,w
7,Jumanji,http://en.wikipedia.org/wiki/Jumanji,starring,Jonathan Hyde,http://en.wikipedia.org/wiki/Jonathan_Hyde,m,w
7,Jumanji,http://en.wikipedia.org/wiki/Jumanji,starring,Bebe Neuwirth,http://en.wikipedia.org/wiki/Bebe_Neuwirth,f,w
7,Jumanji,http://en.wikipedia.org/wiki/Jumanji,director,Joe Johnston,http://en.wikipedia.org/wiki/Joe_Johnston,m,w
8,Casper (film),http://en.wikipedia.org/wiki/Casper_(film),director,Brad Silberling,http://en.wikipedia.org/wiki/Brad_Silberling,m,
8,Casper (film),http://en.wikipedia.org/wiki/Casper_(film),producer,Colin Wilson (film producer),http://en.wikipedia.org/wiki/Colin_Wilson_(film_producer),m,w
8,Casper (film),http://en.wikipedia.org/wiki/Casper_(film),writer,Sherri Stoner,http://en.wikipedia.org/wiki/Sherri_Stoner,f,w
8,Casper (film),http://en.wikipedia.org/wiki/Casper_(film),writer,Deanna Oliver,http://en.wikipedia.org/wiki/Deanna_Oliver,f,w
8,Casper (film),http://en.wikipedia.org/wiki/Casper_(film),starring,Christina Ricci,http://en.wikipedia.org/wiki/Christina_Ricci,f,w
8,Casper (film),http://en.wikipedia.org/wiki/Casper_(film),starring,Bill Pullman,http://en.wikipedia.org/wiki/Bill_Pullman,m,w
8,Casper (film),http://en.wikipedia.org/wiki/Casper_(film),starring,Cathy Moriarty,http://en.wikipedia.org/wiki/Cathy_Moriarty,f,w
8,Casper (film),http://en.wikipedia.org/wiki/Casper_(film),starring,Eric Idle,http://en.wikipedia.org/wiki/Eric_Idle,m,w
9,Seven (1995 film),http://en.wikipedia.org/wiki/Seven_(1995_film),director,David Fincher,http://en.wikipedia.org/wiki/David_Fincher,m,w
9,Seven (1995 film),http://en.wikipedia.org/wiki/Seven_(1995_film),producer,Arnold Kopelson,http://en.wikipedia.org/wiki/Arnold_Kopelson,m,
9,Seven (1995 film),http://en.wikipedia.org/wiki/Seven_(1995_film),producer,Phyllis Carlyle,,f,w
9,Seven (1995 film),http://en.wikipedia.org/wiki/Seven_(1995_film),writer,Andrew Kevin Walker,http://en.wikipedia.org/wiki/Andrew_Kevin_Walker,m,w
9,Seven (1995 film),http://en.wikipedia.org/wiki/Seven_(1995_film),starring,Brad Pitt,http://en.wikipedia.org/wiki/Brad_Pitt,m,w
9,Seven (1995 film),http://en.wikipedia.org/wiki/Seven_(1995_film),starring,Morgan Freeman,http://en.wikipedia.org/wiki/Morgan_Freeman,f,w
9,Seven (1995 film),http://en.wikipedia.org/wiki/Seven_(1995_film),starring,Kevin Spacey,http://en.wikipedia.org/wiki/Kevin_Spacey,m,
9,Seven (1995 film),http://en.wikipedia.org/wiki/Seven_(1995_film),starring,John C. McGinley,http://en.wikipedia.org/wiki/John_C._McGinley,m,w
9,Seven (1995 film),http://en.wikipedia.org/wiki/Seven_(1995_film),starring,Gwyneth Paltrow,http://en.wikipedia.org/wiki/Gwyneth_Paltrow,f,
10,Die Hard with a Vengeance,http://en.wikipedia.org/wiki/Die_Hard_with_a_Vengeance,director,John McTiernan,http://en.wikipedia.org/wiki/John_McTiernan,m,w
10,Die Hard with a Vengeance,http://en.wikipedia.org/wiki/Die_Hard_with_a_Vengeance,producer,John McTiernan,http://en.wikipedia.org/wiki/John_McTiernan,m,w
10,Die Hard with a Vengeance,http://en.wikipedia.org/wiki/Die_Hard_with_a_Vengeance,producer,Michael Tadross,,m,
10,Die Hard with a Vengeance,http://en.wikipedia.org/wiki/Die_Hard_with_a_Vengeance,writer,Jonathan Hensleigh,http://en.wikipedia.org/wiki/Jonathan_Hensleigh,m,w
10,Die Hard with a Vengeance,http://en.wikipedia.org/wiki/Die_Hard_with_a_Vengeance,starring,Bruce Willis,http://en.wikipedia.org/wiki/Bruce_Willis,m,w
10,Die Hard with a Vengeance,http://en.wikipedia.org/wiki/Die_Hard_with_a_Vengeance,starring,Jeremy Irons,http://en.wikipedia.org/wiki/Jeremy_Irons,m,w
10,Die Hard with a Vengeance,http://en.wikipedia.org/wiki/Die_Hard_with_a_Vengeance,starring,Samuel L. Jackson,http://en.wikipedia.org/wiki/Samuel_L._Jackson,m,b
10,Die Hard with a Vengeance,http://en.wikipedia.org/wiki/Die_Hard_with_a_Vengeance,starring,Graham Greene (actor),http://en.wikipedia.org/wiki/Graham_Greene_(actor),m,w
10,Die Hard with a Vengeance,http://en.wikipedia.org/wiki/Die_Hard_with_a_Vengeance,starring,Colleen Camp,http://en.wikipedia.org/wiki/Colleen_Camp,f,w
10,Die Hard with a Vengeance,http://en.wikipedia.org/wiki/Die_Hard_with_a_Vengeance,starring,Larry Bryggman,http://en.wikipedia.org/wiki/Larry_Bryggman,m,
10,Die Hard with a Vengeance,http://en.wikipedia.org/wiki/Die_Hard_with_a_Vengeance,starring,Sam Phillips (musician),http://en.wikipedia.org/wiki/Sam_Phillips_(musician),m,w
10,Die Hard with a Vengeance,http://en.wikipedia.org/wiki/Die_Hard_with_a_Vengeance,starring,Kevin Chamberlin,http://en.wikipedia.org/wiki/Kevin_Chamberlin,m,w
11,Crimson Tide (film),http://en.wikipedia.org/wiki/Crimson_Tide_(film),director,Tony Scott,http://en.wikipedia.org/wiki/Tony_Scott,m,w
11,Crimson Tide (film),http://en.wikipedia.org/wiki/Crimson_Tide_(film),producer,Don Simpson,http://en.wikipedia.org/wiki/Don_Simpson,m,w
11,Crimson Tide (film),http://en.wikipedia.org/wiki/Crimson_Tide_(film),producer,Jerry Bruckheimer,http://en.wikipedia.org/wiki/Jerry_Bruckheimer,m,
11,Crimson Tide (film),http://en.wikipedia.org/wiki/Crimson_Tide_(film),screenplay,Michael Schiffer,,m,w
11,Crimson Tide (film),http://en.wikipedia.org/wiki/Crimson_Tide_(film),screenplay,Quentin Tarantino,http://en.wikipedia.org/wiki/Quentin_Tarantino,m,w
11,Crimson Tide (film),http://en.wikipedia.org/wiki/Crimson_Tide_(film),story,Michael Schiffer,,m,w
11,Crimson Tide (film),http://en.wikipedia.org/wiki/Crimson_Tide_(film),story,Richard P. Henrick,http://en.wikipedia.org/wiki/Richard_P._Henrick,m,w
11,Crimson Tide (film),http://en.wikipedia.org/wiki/Crimson_Tide_(film),starring,Denzel Washington,http://en.wikipedia.org/wiki/Denzel_Washington,m,b
11,Crimson Tide (film),http://en.wikipedia.org/wiki/Crimson_Tide_(film),starring,Gene Hackman,http://en.wikipedia.org/wiki/Gene_Hackman,m,w
12,Waterworld,http://en.wikipedia.org/wiki/Waterworld,producer,Kevin Costner,http://en.wikipedia.org/wiki/Kevin_Costner,m,w
12,Waterworld,http://en.wikipedia.org/wiki/Waterworld,producer,John Davis (producer),http://en.wikipedia.org/wiki/John_Davis_(producer),m,w
12,Waterworld,http://en.wikipedia.org/wiki/Waterworld,producer,Charles Gordon (producer),http://en.wikipedia.org/wiki/Charles_Gordon_(producer),m,w
12,Waterworld,http://en.wikipedia.org/wiki/Waterworld,producer,Lawrence Gordon (producer),http://en.wikipedia.org/wiki/Lawrence_Gordon_(producer),m,w
12,Waterworld,http://en.wikipedia.org/wiki/Waterworld,writer,Peter Rader,,m,w
12,Waterworld,http://en.wikipedia.org/wiki/Waterworld,writer,David Twohy,http://en.wikipedia.org/wiki/David_Twohy,m,w
12,Waterworld,http://en.wikipedia.org/wiki/Waterworld,starring,Kevin Costner,http://en.wikipedia.org/wiki/Kevin_Costner,m,w
12,Waterworld,http://en.wikipedia.org/wiki/Waterworld,starring,Dennis Hopper,http://en.wikipedia.org/wiki/Dennis_Hopper,m,w
12,Waterworld,http://en.wikipedia.org/wiki/Waterworld,starring,Jeanne Tripplehorn,http://en.wikipedia.org/wiki/Jeanne_Tripplehorn,f,
12,Waterworld,http://en.wikipedia.org/wiki/Waterworld,starring,Tina Majorino,http://en.wikipedia.org/wiki/Tina_Majorino,f,
12,Waterworld,http://en.wikipedia.org/wiki/Waterworld,starring,Michael Jeter,http://en.wikipedia.org/wiki/Michael_Jeter,m,b
12,Waterworld,http://en.wikipedia.org/wiki/Waterworld,director,Kevin Reynolds (director),http://en.wikipedia.org/wiki/Kevin_Reynolds_(director),m,w
13,Dangerous Minds,http://en.wikipedia.org/wiki/Dangerous_Minds,screenplay,Ronald Bass,http://en.wikipedia.org/wiki/Ronald_Bass,m,w
13,Dangerous Minds,http://en.wikipedia.org/wiki/Dangerous_Minds,director,John N. Smith,http://en.wikipedia.org/wiki/John_N._Smith,m,w
13,Dangerous Minds,http://en.wikipedia.org/wiki/Dangerous_Minds,starring,Michelle Pfeiffer,http://en.wikipedia.org/wiki/Michelle_Pfeiffer,f,w
13,Dangerous Minds,http://en.wikipedia.org/wiki/Dangerous_Minds,producer,Don Simpson,http://en.wikipedia.org/wiki/Don_Simpson,m,w
13,Dangerous Minds,http://en.wikipedia.org/wiki/Dangerous_Minds,producer,Jerry Bruckheimer,http://en.wikipedia.org/wiki/Jerry_Bruckheimer,m,
14,Mr. Holland's Opus,http://en.wikipedia.org/wiki/Mr._Holland's_Opus,director,Stephen Herek,http://en.wikipedia.org/wiki/Stephen_Herek,m,w
14,Mr. Holland's Opus,http://en.wikipedia.org/wiki/Mr._Holland's_Opus,producer,Ted Field,http://en.wikipedia.org/wiki/Ted_Field,m,w
14,Mr. Holland's Opus,http://en.wikipedia.org/wiki/Mr._Holland's_Opus,producer,Robert W. Cort,http://en.wikipedia.org/wiki/Robert_W._Cort,m,w
14,Mr. Holland's Opus,http://en.wikipedia.org/wiki/Mr._Holland's_Opus,producer,Michael Nolin,http://en.wikipedia.org/wiki/Michael_Nolin,m,w
14,Mr. Holland's Opus,http://en.wikipedia.org/wiki/Mr._Holland's_Opus,producer,Patrick Sheane Duncan,http://en.wikipedia.org/wiki/Patrick_Sheane_Duncan,m,w
14,Mr. Holland's Opus,http://en.wikipedia.org/wiki/Mr._Holland's_Opus,writer,Patrick Sheane Duncan,http://en.wikipedia.org/wiki/Patrick_Sheane_Duncan,m,w
14,Mr. Holland's Opus,http://en.wikipedia.org/wiki/Mr._Holland's_Opus,starring,Richard Dreyfuss,http://en.wikipedia.org/wiki/Richard_Dreyfuss,m,w
14,Mr. Holland's Opus,http://en.wikipedia.org/wiki/Mr._Holland's_Opus,starring,Glenne Headly,http://en.wikipedia.org/wiki/Glenne_Headly,f,w
14,Mr. Holland's Opus,http://en.wikipedia.org/wiki/Mr._Holland's_Opus,starring,Jay Thomas,http://en.wikipedia.org/wiki/Jay_Thomas,m,w
14,Mr. Holland's Opus,http://en.wikipedia.org/wiki/Mr._Holland's_Opus,starring,Olympia Dukakis,http://en.wikipedia.org/wiki/Olympia_Dukakis,f,
14,Mr. Holland's Opus,http://en.wikipedia.org/wiki/Mr._Holland's_Opus,starring,William H. Macy,http://en.wikipedia.org/wiki/William_H._Macy,m,w
14,Mr. Holland's Opus,http://en.wikipedia.org/wiki/Mr._Holland's_Opus,starring,Alicia Witt,http://en.wikipedia.org/wiki/Alicia_Witt,f,w
15,While You Were Sleeping (film),http://en.wikipedia.org/wiki/While_You_Were_Sleeping_(film),director,Jon Turteltaub,http://en.wikipedia.org/wiki/Jon_Turteltaub,m,
15,While You Were Sleeping (film),http://en.wikipedia.org/wiki/While_You_Were_Sleeping_(film),producer,Roger Birnbaum,http://en.wikipedia.org/wiki/Roger_Birnbaum,m,w
15,While You Were Sleeping (film),http://en.wikipedia.org/wiki/While_You_Were_Sleeping_(film),producer,Joe Roth,http://en.wikipedia.org/wiki/Joe_Roth,m,w
